cik,company,form,date,filing_index_url
1999296,BSRF Tax-Exempt LLC,D/A,2024-11-15,https://www.sec.gov/Archives/edgar/data/1999296/000091957424006797/primary_doc.xml
1999479,"Acadian U.S. High Yield Fund, LLC",D/A,2024-11-15,https://www.sec.gov/Archives/edgar/data/1999479/000199947924000001/primary_doc.xml
1999512,Bando Fund LLC,D/A,2024-11-07,https://www.sec.gov/Archives/edgar/data/1999512/000199951224000002/primary_doc.xml
1999537,"PASSIVE INCOME PARTNERS, LLC",D,2024-10-29,https://www.sec.gov/Archives/edgar/data/1999537/000199953724000002/primary_doc.xml
1999588,"PEBBLESTONE CAPITAL, LLC",D/A,2024-12-10,https://www.sec.gov/Archives/edgar/data/1999588/000204803424000001/primary_doc.xml
1999614,Artisan Dislocation Opportunities GP LLC,D/A,2024-10-25,https://www.sec.gov/Archives/edgar/data/1999614/000090266424005977/primary_doc.xml
1999615,Boatwright Digital Strategies LLC,D,2024-11-27,https://www.sec.gov/Archives/edgar/data/1999615/000199961524000001/primary_doc.xml
1999684,FALCON XC VENTURES LLC,D/A,2024-12-18,https://www.sec.gov/Archives/edgar/data/1999684/000199968424000001/primary_doc.xml
1999740,NAVIGATOR WEALTH FUND LLC,D/A,2024-10-23,https://www.sec.gov/Archives/edgar/data/1999740/000199974024000001/primary_doc.xml
1999805,"Lorca FundCo, LLC",D/A,2024-11-06,https://www.sec.gov/Archives/edgar/data/1999805/000199980524000001/primary_doc.xml
1999833,"Skyli First Fund, LLC",D/A,2024-12-05,https://www.sec.gov/Archives/edgar/data/1999833/000203400224000004/primary_doc.xml
1999880,Gaingels Holdings Core 2023 LLC,D/A,2024-11-12,https://www.sec.gov/Archives/edgar/data/1999880/000199988024000013/primary_doc.xml
1999880,Gaingels Holdings Core 2023 LLC,D/A,2024-12-20,https://www.sec.gov/Archives/edgar/data/1999880/000199988024000014/primary_doc.xml
1999883,Main Street Investment Fund LLC,D/A,2024-10-22,https://www.sec.gov/Archives/edgar/data/1999883/000199988324000002/primary_doc.xml
2000090,MCF Anduril-I LLC,D/A,2024-11-12,https://www.sec.gov/Archives/edgar/data/2000090/000200009024000001/primary_doc.xml
2000112,"vm. Resource Investments, LLC",D/A,2024-12-09,https://www.sec.gov/Archives/edgar/data/2000112/000203926624000004/primary_doc.xml
2000147,"Fitz Roy MC1, LLC",D/A,2024-12-13,https://www.sec.gov/Archives/edgar/data/2000147/000200014724000002/primary_doc.xml
2000240,Hopkins Palermo LLC,D/A,2024-10-08,https://www.sec.gov/Archives/edgar/data/2000240/000181502424000010/primary_doc.xml
2000309,Paper Profits V3 LLC,D/A,2024-11-14,https://www.sec.gov/Archives/edgar/data/2000309/000200030924000001/primary_doc.xml
2000368,"NECTAR 12 PERCENT UNLEVERED INCOME REOC, LLC",D/A,2024-11-12,https://www.sec.gov/Archives/edgar/data/2000368/000200036824000001/primary_doc.xml
2000597,Apollo Asset Backed Credit Co LLC,D/A,2024-12-18,https://www.sec.gov/Archives/edgar/data/2000597/000200059724000002/primary_doc.xml
2000597,Apollo Asset Backed Credit Co LLC,D,2024-11-27,https://www.sec.gov/Archives/edgar/data/2000597/000200059724000001/primary_doc.xml
2000648,"Zapotal Club, LLC",D/A,2024-11-14,https://www.sec.gov/Archives/edgar/data/2000648/000200064824000003/primary_doc.xml
2000784,Humla Opportunity SPV I LLC,D/A,2024-12-03,https://www.sec.gov/Archives/edgar/data/2000784/000200078424000001/primary_doc.xml
2000797,"SAKAL PRIVATE SERIES FUND SERIES 2, LLC",D/A,2024-10-17,https://www.sec.gov/Archives/edgar/data/2000797/000200079724000005/primary_doc.xml
2000825,TB Fund 2 LLC,D/A,2024-11-13,https://www.sec.gov/Archives/edgar/data/2000825/000200082524000001/primary_doc.xml
2000892,"TMC Quant Equities Fund, LLC",D,2024-11-20,https://www.sec.gov/Archives/edgar/data/2000892/000200089224000003/primary_doc.xml
2000939,"SOLAMERE SERIES IV LEADERS INVESTMENTS, LLC",D/A,2024-11-12,https://www.sec.gov/Archives/edgar/data/2000939/000200093924000001/primary_doc.xml
2000998,"SOLAMERE SERIES IV FLAGSHIP INVESTMENTS, LLC",D/A,2024-11-12,https://www.sec.gov/Archives/edgar/data/2000998/000200099824000001/primary_doc.xml
2001735,"Cresset Direct Investments, LLC - Series 5",D/A,2024-11-27,https://www.sec.gov/Archives/edgar/data/2001735/000091957424006920/primary_doc.xml
2001814,"NewView HI SPV, LLC",D/A,2024-10-28,https://www.sec.gov/Archives/edgar/data/2001814/000200181424000001/primary_doc.xml
2001851,"019 - Series of IPOSharks Venture Master Fund, LLC",D/A,2024-12-26,https://www.sec.gov/Archives/edgar/data/2001851/000200185124000003/primary_doc.xml
2001870,"AREX Opportunity Fund, LLC - Series Consul",D/A,2024-11-21,https://www.sec.gov/Archives/edgar/data/2001870/000101359424000996/primary_doc.xml
2002030,LOOMBA CAPITAL PARTNERS LLC,D/A,2024-11-21,https://www.sec.gov/Archives/edgar/data/2002030/000200203024000001/primary_doc.xml
2002059,3036 Allapattah Investors LLC,D,2024-10-09,https://www.sec.gov/Archives/edgar/data/2002059/000200205924000001/primary_doc.xml
2002256,"Tamiami Angel Fund V, LLC",D/A,2024-11-01,https://www.sec.gov/Archives/edgar/data/2002256/000120087624000029/primary_doc.xml
2002596,"Polar Capital European Small Cap Fund, a sub-fund of Polar Capital ICAV",D/A,2024-12-11,https://www.sec.gov/Archives/edgar/data/2002596/000200259624000001/primary_doc.xml
2002618,"Altera Private Income Fund 4, LLC",D/A,2024-12-16,https://www.sec.gov/Archives/edgar/data/2002618/000200261824000002/primary_doc.xml
2002631,Penstock Fund I LLC,D/A,2024-12-11,https://www.sec.gov/Archives/edgar/data/2002631/000200263124000001/primary_doc.xml
2002659,Pachira One LLC,D/A,2024-12-05,https://www.sec.gov/Archives/edgar/data/2002659/000200265924000001/primary_doc.xml
2002688,"CHTX Club, LLC",D,2024-10-04,https://www.sec.gov/Archives/edgar/data/2002688/000200268824000001/primary_doc.xml
2002746,"Cedar & Sage Development, LLC",D/A,2024-12-02,https://www.sec.gov/Archives/edgar/data/2002746/000200274624000001/primary_doc.xml
2002859,Galaxy Plus Hedge Fund LLC - Endura Metalex African Oppty Fund (111),D/A,2024-12-04,https://www.sec.gov/Archives/edgar/data/2002859/000200285924000001/primary_doc.xml
2002901,"LCP II HOLDINGS, LLC",D/A,2024-12-11,https://www.sec.gov/Archives/edgar/data/2002901/000200290124000001/primary_doc.xml
2002950,"022 - Series of IPOSharks Venture Master Fund, LLC",D/A,2024-10-31,https://www.sec.gov/Archives/edgar/data/2002950/000200295024000001/primary_doc.xml
2003793,"Equitybee 22-41235, a Series of Equitybee cFund Master LLC",D/A,2024-12-12,https://www.sec.gov/Archives/edgar/data/2003793/000200379324000001/primary_doc.xml
2003793,"Equitybee 22-41235, a Series of Equitybee cFund Master LLC",D/A,2024-12-17,https://www.sec.gov/Archives/edgar/data/2003793/000200379324000002/primary_doc.xml
2003793,"Equitybee 22-41235, a Series of Equitybee cFund Master LLC",D/A,2024-12-27,https://www.sec.gov/Archives/edgar/data/2003793/000204844224000003/primary_doc.xml
2003814,"Dirt Capital Partners 2023, LLC",D/A,2024-12-17,https://www.sec.gov/Archives/edgar/data/2003814/000200381424000001/primary_doc.xml
2003886,CHAKRA GROWTH FUND I LLC,D/A,2024-12-12,https://www.sec.gov/Archives/edgar/data/2003886/000139372524000204/primary_doc.xml
2003902,Collective Destinations LLC,D/A,2024-11-18,https://www.sec.gov/Archives/edgar/data/2003902/000200390224000003/primary_doc.xml
2004005,Quantitative Cipher 3X Fund LLC,D/A,2024-12-23,https://www.sec.gov/Archives/edgar/data/2004005/000131586324000891/primary_doc.xml
2004016,XIG Private Equity Participants XVI LLC,D/A,2024-12-19,https://www.sec.gov/Archives/edgar/data/2004016/000200401624000001/primary_doc.xml
2004058,"Series 5-1, a series of StartEngine Private LLC",D/A,2024-10-25,https://www.sec.gov/Archives/edgar/data/2004058/000201075324000002/primary_doc.xml
2004104,"Fluid Power Employee Holdings, LLC",D,2024-10-15,https://www.sec.gov/Archives/edgar/data/2004104/000200410424000006/primary_doc.xml
2004104,"Fluid Power Employee Holdings, LLC",D,2024-10-31,https://www.sec.gov/Archives/edgar/data/2004104/000200410424000007/primary_doc.xml
2004125,"Streamline Investment Group III, LLC",D/A,2024-12-05,https://www.sec.gov/Archives/edgar/data/2004125/000200412524000001/primary_doc.xml
2004128,BGIF IV PTI Co-Invest L.L.C.,D/A,2024-12-20,https://www.sec.gov/Archives/edgar/data/2004128/000200412824000001/primary_doc.xml
2004197,Open Field Numenta SPV I LLC,D/A,2024-12-11,https://www.sec.gov/Archives/edgar/data/2004197/000200419724000002/primary_doc.xml
2004352,CREC Brownsburg BD LLC,D/A,2024-12-03,https://www.sec.gov/Archives/edgar/data/2004352/000200435224000002/primary_doc.xml
2004416,Jughandle 2023 Self Storage LLC,D/A,2024-12-13,https://www.sec.gov/Archives/edgar/data/2004416/000200441624000001/primary_doc.xml
2004418,"PFG FUND VI, LLC",D/A,2024-12-17,https://www.sec.gov/Archives/edgar/data/2004418/000200441824000001/primary_doc.xml
2004441,"AdvisorFinder, LLC",D,2024-12-31,https://www.sec.gov/Archives/edgar/data/2004441/000200444124000001/primary_doc.xml
2004680,Summertown Accelerator Fund I LLC,D/A,2024-12-30,https://www.sec.gov/Archives/edgar/data/2004680/000200468024000001/primary_doc.xml
2005026,"PG Dallas Uptown Investors, LLC",D/A,2024-10-21,https://www.sec.gov/Archives/edgar/data/2005026/000200927124000011/primary_doc.xml
2005026,"PG Dallas Uptown Investors, LLC",D/A,2024-11-14,https://www.sec.gov/Archives/edgar/data/2005026/000200927124000013/primary_doc.xml
2005026,"PG Dallas Uptown Investors, LLC",D/A,2024-11-22,https://www.sec.gov/Archives/edgar/data/2005026/000200502624000019/primary_doc.xml
2005026,"PG Dallas Uptown Investors, LLC",D/A,2024-12-10,https://www.sec.gov/Archives/edgar/data/2005026/000200502624000020/primary_doc.xml
2005070,"HICKORY CREEK SMART FUND, LLC",D/A,2024-11-19,https://www.sec.gov/Archives/edgar/data/2005070/000200507024000001/primary_doc.xml
2005334,"Legacy Venture Fund I, LLC",D/A,2024-11-21,https://www.sec.gov/Archives/edgar/data/2005334/000200533424000001/primary_doc.xml
2005418,Elevate ai Solutions LLC,D/A,2024-12-23,https://www.sec.gov/Archives/edgar/data/2005418/000200541824000001/primary_doc.xml
2005434,DASH A SERIES OF S&J PRIVATE EQUITY LLC,D,2024-12-02,https://www.sec.gov/Archives/edgar/data/2005434/000204657424000003/primary_doc.xml
2005666,Hibiki Special Opportunity 1 LLC,D/A,2024-12-11,https://www.sec.gov/Archives/edgar/data/2005666/000200566624000001/primary_doc.xml
2005786,"BradyIFS Management Holdco, LLC",D/A,2024-12-26,https://www.sec.gov/Archives/edgar/data/2005786/000200578624000002/primary_doc.xml
2005936,"BroadAcre Apartments Investors, LLC",D,2024-10-24,https://www.sec.gov/Archives/edgar/data/2005936/000200593624000001/primary_doc.xml
2006057,SRT IVO FUND LLC,D/A,2024-12-04,https://www.sec.gov/Archives/edgar/data/2006057/000200605724000002/primary_doc.xml
2006250,RealFin Fund I LLC,D/A,2024-12-18,https://www.sec.gov/Archives/edgar/data/2006250/000200625024000005/primary_doc.xml
2006461,"Jackson Rose Venture II, LLC",D/A,2024-11-07,https://www.sec.gov/Archives/edgar/data/2006461/000200646124000003/primary_doc.xml
2006461,"Jackson Rose Venture II, LLC",D/A,2024-11-22,https://www.sec.gov/Archives/edgar/data/2006461/000200646124000004/primary_doc.xml
2006524,Langan Management Aggregator LLC,D,2024-11-05,https://www.sec.gov/Archives/edgar/data/2006524/000183988224037861/primary_doc.xml
2006757,"CCA Longevity Fund V (US III), LLC",D/A,2024-12-06,https://www.sec.gov/Archives/edgar/data/2006757/000200675724000002/primary_doc.xml
2006769,"BGA Horizon Fund, LLC - Stone Ridge Series",D/A,2024-12-31,https://www.sec.gov/Archives/edgar/data/2006769/000200676924000002/primary_doc.xml
2006942,WealthUnion Ventures XIII A Series of WealthUnion Ventures LLC,D/A,2024-11-25,https://www.sec.gov/Archives/edgar/data/2006942/000200694224000002/primary_doc.xml
2007178,"Helios Ambient Partners II, LLC",D/A,2024-11-08,https://www.sec.gov/Archives/edgar/data/2007178/000200717824000002/primary_doc.xml
2007261,"Full In Partners GP II, L.L.C.",D/A,2024-12-05,https://www.sec.gov/Archives/edgar/data/2007261/000200726124000002/primary_doc.xml
2007390,Unity Growth Series Fund LLC - Fund 006,D/A,2024-12-18,https://www.sec.gov/Archives/edgar/data/2007390/000200739024000004/primary_doc.xml
2007391,Unity Growth Series Fund LLC - Fund 003,D/A,2024-12-18,https://www.sec.gov/Archives/edgar/data/2007391/000200739124000003/primary_doc.xml
2007393,Unity Growth Series Fund LLC - Fund 004,D/A,2024-12-17,https://www.sec.gov/Archives/edgar/data/2007393/000200739324000003/primary_doc.xml
2007495,DFS Cornerstone I LLC,D/A,2024-12-26,https://www.sec.gov/Archives/edgar/data/2007495/000200759224000002/primary_doc.xml
2007592,DFS Bayside Fund LLC,D/A,2024-12-26,https://www.sec.gov/Archives/edgar/data/2007592/000200759224000001/primary_doc.xml
2007694,Illini Angels LLC - Series 7950,D,2024-10-01,https://www.sec.gov/Archives/edgar/data/2007694/000200769424000001/primary_doc.xml
2007701,Illini Angels LLC - Series 8799,D,2024-11-27,https://www.sec.gov/Archives/edgar/data/2007701/000200770124000001/primary_doc.xml
2007885,"Opus 1, LLC",D/A,2024-12-20,https://www.sec.gov/Archives/edgar/data/2007885/000200788524000002/primary_doc.xml
2008548,MRC Aurora LLC,D/A,2024-11-04,https://www.sec.gov/Archives/edgar/data/2008548/000200854824000011/primary_doc.xml
2008548,MRC Aurora LLC,D/A,2024-11-22,https://www.sec.gov/Archives/edgar/data/2008548/000200854824000012/primary_doc.xml
2008548,MRC Aurora LLC,D/A,2024-12-05,https://www.sec.gov/Archives/edgar/data/2008548/000200854824000013/primary_doc.xml
2008690,GE - 448 W. MADISON STREET LLC,D,2024-12-30,https://www.sec.gov/Archives/edgar/data/2008690/000089271224000146/primary_doc.xml
2008902,Jcap Magellan Fund LLC,D/A,2024-12-20,https://www.sec.gov/Archives/edgar/data/2008902/000200890224000003/primary_doc.xml
2009140,WBD Holdings LLC,D/A,2024-12-09,https://www.sec.gov/Archives/edgar/data/2009140/000200914024000003/primary_doc.xml
2009635,"Securitized Credit Opportunities Series, a series of MacKay Shields Series Fund LLC",D/A,2024-12-13,https://www.sec.gov/Archives/edgar/data/2009635/000113743924001575/primary_doc.xml
2009943,"Closed-End U.S. All Cap Equity Fund, a series of 525 Market Street Fund, LLC",D/A,2024-12-19,https://www.sec.gov/Archives/edgar/data/2009943/000089843224001027/primary_doc.xml
2010039,Little Citizens Investments LLC,D/A,2024-12-27,https://www.sec.gov/Archives/edgar/data/2010039/000201003924000002/primary_doc.xml
2010039,Little Citizens Investments LLC,D,2024-12-26,https://www.sec.gov/Archives/edgar/data/2010039/000201003924000001/primary_doc.xml
2010053,"Tudor McLeod Preferred Access Fund, LLC",D/A,2024-10-16,https://www.sec.gov/Archives/edgar/data/2010053/000201005324000005/primary_doc.xml
2010079,"MDH F3 REIT 1, LLC",D,2024-10-18,https://www.sec.gov/Archives/edgar/data/2010079/000201007924000001/primary_doc.xml
2010237,"Stamford Sport Brands, LLC",D,2024-10-30,https://www.sec.gov/Archives/edgar/data/2010237/000201023724000001/primary_doc.xml
2010622,"Fan Space, LLC",D,2024-12-09,https://www.sec.gov/Archives/edgar/data/2010622/000201062224000002/primary_doc.xml
2010868,"K2 ADVANTAGE FUND, LLC",D/A,2024-10-17,https://www.sec.gov/Archives/edgar/data/2010868/000201086824000006/primary_doc.xml
2011020,"Proteus Series Feeder Fund IV, LLC - Specialized Fund I",D,2024-11-20,https://www.sec.gov/Archives/edgar/data/2011020/000201102024000001/primary_doc.xml
2011086,"Vintage 2024 Private Investments, LLC",D/A,2024-10-03,https://www.sec.gov/Archives/edgar/data/2011086/000101297524000412/primary_doc.xml
2011115,"Equitybee 22-50955, a Series of Equitybee cFund Master LLC",D/A,2024-11-04,https://www.sec.gov/Archives/edgar/data/2011115/000201854024000003/primary_doc.xml
2011130,"GCOF IV Private Investors, LLC",D/A,2024-10-23,https://www.sec.gov/Archives/edgar/data/2011130/000101297524000446/primary_doc.xml
2011365,1900 PDC Buda 2023 Series (fund of 1900 Direct Series LLC),D/A,2024-12-11,https://www.sec.gov/Archives/edgar/data/2011365/000201136524000002/primary_doc.xml
2011413,Unity Growth Series Fund LLC - Fund 005,D/A,2024-12-17,https://www.sec.gov/Archives/edgar/data/2011413/000201141324000004/primary_doc.xml
2012152,MVP LS FUND CDLXX LLC,D/A,2024-11-07,https://www.sec.gov/Archives/edgar/data/2012152/000201215224000002/primary_doc.xml
2012200,"CNG 2024 VEHICLES I, LLC",D/A,2024-11-08,https://www.sec.gov/Archives/edgar/data/2012200/000201220024000002/primary_doc.xml
2012200,"CNG 2024 VEHICLES I, LLC",D,2024-11-12,https://www.sec.gov/Archives/edgar/data/2012200/000201220024000003/primary_doc.xml
2012560,Relay Ridge Capital LLC,D,2024-10-17,https://www.sec.gov/Archives/edgar/data/2012560/000201256024000003/primary_doc.xml
2012676,Roers Naples Apartments I LLC,D,2024-12-18,https://www.sec.gov/Archives/edgar/data/2012676/000143774924037881/primary_doc.xml
2013080,CMWA Private Equity 2024 LLC,D,2024-12-04,https://www.sec.gov/Archives/edgar/data/2013080/000201308024000006/primary_doc.xml
2013105,Heron Lending LLC,D/A,2024-11-29,https://www.sec.gov/Archives/edgar/data/2013105/000201310524000003/primary_doc.xml
2013189,"Ranchland Capital Partners, LLC",D,2024-10-01,https://www.sec.gov/Archives/edgar/data/2013189/000201318924000003/primary_doc.xml
2013710,Gaingels Early Stage Fund I LLC,D/A,2024-12-10,https://www.sec.gov/Archives/edgar/data/2013710/000201371024000006/primary_doc.xml
2013714,PROOF III HLI LLC,D,2024-10-02,https://www.sec.gov/Archives/edgar/data/2013714/000201371424000002/primary_doc.xml
2013723,"Full Circle Quant Fund, LP",D,2024-12-16,https://www.sec.gov/Archives/edgar/data/2013723/000201372324000003/primary_doc.xml
2014047,Dallas SH380 Investment LLC,D,2024-10-02,https://www.sec.gov/Archives/edgar/data/2014047/000189641024000039/primary_doc.xml
2014074,MVP ES FUND CXXXVII LLC,D,2024-10-18,https://www.sec.gov/Archives/edgar/data/2014074/000201407424000002/primary_doc.xml
2014091,MVP LS FUND CDXCIII LLC,D/A,2024-10-30,https://www.sec.gov/Archives/edgar/data/2014091/000201409124000002/primary_doc.xml
2014093,MVP LS FUND CDXCV LLC,D/A,2024-11-26,https://www.sec.gov/Archives/edgar/data/2014093/000201409324000002/primary_doc.xml
2014094,MVP LS FUND CDXCVII LLC,D/A,2024-10-03,https://www.sec.gov/Archives/edgar/data/2014094/000201409424000002/primary_doc.xml
2014667,"Equitybee 22-22691, a Series of Equitybee cFund Master LLC",D/A,2024-12-30,https://www.sec.gov/Archives/edgar/data/2014667/000204737624000022/primary_doc.xml
2014770,"Ivy Vine // PT SPV, LLC",D,2024-12-03,https://www.sec.gov/Archives/edgar/data/2014770/000201477024000001/primary_doc.xml
2016200,Ascension Wealth Fund LLC,D/A,2024-11-06,https://www.sec.gov/Archives/edgar/data/2016200/000201620024000006/primary_doc.xml
2016326,28 VENTURES DISCORD SPV A SERIES OF 28 VENTURES MASTER LLC,D,2024-11-18,https://www.sec.gov/Archives/edgar/data/2016326/000201632624000001/primary_doc.xml
2016491,"PSOF LO Sunnyvale Side Car, LLC",D/A,2024-10-21,https://www.sec.gov/Archives/edgar/data/2016491/000200927124000010/primary_doc.xml
